year,danceability
1987,0.522
1988,0.282
1988,0.423
1991,0.585
1993,0.528
1997,0.533
2004,0.416
1983,0.371
1983,0.545
1984,0.216
1984,0.433
1987,0.524
1987,0.295
1987,0.564
1988,0.359
1988,0.627
1988,0.227
1988,0.312
1988,0.39
1991,0.493
1993,0.616
1980,0.625
1981,0.471
1981,0.394
1983,0.418
1983,0.413
1984,0.384
1984,0.431
1987,0.49
1988,0.53
2004,0.53
1983,0.655
1983,0.823
1982,0.641
1993,0.766
1985,0.862
2000,0.957
1989,0.956
1993,0.642
2000,0.857
1983,0.814
1989,0.865
1983,0.79
1983,0.842
1986,0.729
1989,0.785
1980,0.868
1983,0.593
1985,0.87
1993,0.799
2000,0.885
2000,0.802
1981,0.852
1983,0.777
1984,0.814
1989,0.817
1983,0.748
1989,0.787
1981,0.845
1986,0.755
1988,0.789
1989,0.737
1993,0.819
1980,0.774
1983,0.723
1989,0.64
1989,0.713
1983,0.711
1986,0.744
1989,0.854
1989,0.81
2000,0.637
2000,0.8
1974,0.581
1974,0.556
1974,0.685
1974,0.614
1971,0.363
1974,0.471
1979,0.27
1975,0.286
1977,0.311
1977,0.254
1979,0.381
1979,0.186
1979,0.26
1979,0.457
1979,0.215
1979,0.272
1979,0.296
1979,0.345
1974,0.367
1977,0.505
1974,0.416
1975,0.475
1977,0.603
1979,0.412
1981,0.464
1975,0.501
1977,0.55
1979,0.247
1979,0.307
1974,0.298
1974,0.256
1974,0.461
1977,0.303
1977,0.499
1974,0.303
1977,0.359
1970,0.343
1974,0.506
1976,0.525
1978,0.36
2002,0.564
2002,0.742
1992,0.491
1992,0.511
1992,0.522
1998,0.501
1988,0.436
1982,0.503
1984,0.593
1977,0.573
1980,0.588
1981,0.532
1984,0.592
1980,0.605
1984,0.589
1982,0.558
1984,0.583
2000,0.667
2009,0.827
2000,0.817
2002,0.583
2009,0.541
2009,0.797
2002,0.596
1997,0.607
1990,0.372
1993,0.445
1990,0.397
1993,0.629
1990,0.367
1990,0.383
1990,0.434
1991,0.359
1992,0.51
1993,0.472
1990,0.515
1992,0.525
1993,0.711
1990,0.428
1990,0.535
1999,0.63
1995,0.542
1988,0.628
2014,0.576
1994,0.649
2008,0.219
1998,0.33
1993,0.371
1996,0.353
2017,0.588
2016,0.843
2018,0.709
2016,0.964
2017,0.821
2017,0.514
2018,0.549
2016,0.738
2015,0.644
2016,0.787
2019,0.674
2018,0.859
2019,0.661
2016,0.826
1954,0.713
1954,0.614
1992,0.514
1993,0.591
1970,0.257
1971,0.281
1972,0.316
1972,0.426
1972,0.368
1977,0.759
1972,0.283
1972,0.405
1972,0.192
1972,0.43
1972,0.262
1973,0.328
1971,0.503
1972,0.438
1971,0.472
1972,0.416
1997,0.644
2004,0.756
2004,0.844
2009,0.402
2010,0.663
2015,0.416
2004,0.834
2016,0.678
2020,0.804
2020,0.566
1994,0.71
2004,0.708
1997,0.861
2010,0.802
1997,0.719
2004,0.729
2008,0.584
2008,0.417
1997,0.78
2001,0.627
2004,0.806
2014,0.64
1994,0.619
2004,0.831
2008,0.448
2008,0.723
2010,0.654
1997,0.761
1997,0.819
2001,0.657
2001,0.816
2004,0.894
2004,0.845
2004,0.796
2004,0.777
2008,0.573
2010,0.663
2010,0.781
2014,0.87
2001,0.793
2004,0.817
2005,0.66
1997,0.815
2004,0.83
2010,0.59
2012,0.616
2012,0.647
2019,0.679
2004,0.673
2004,0.754
2010,0.551
2010,0.626
2004,0.79
2008,0.696
2008,0.72
2010,0.834
2012,0.656
2004,0.717
2004,0.797
2004,0.655
2015,0.575
2001,0.601
2004,0.656
2016,0.717
1992,0.53
1980,0.655
1977,0.291
2008,0.68
2019,0.653
2008,0.536
2008,0.89
2019,0.62
2010,0.617
2010,0.844
2013,0.584
2007,0.375
2013,0.472
2010,0.69
2008,0.842
2010,0.366
2010,0.615
2010,0.746
2008,0.468
2013,0.664
2008,0.548
2008,0.694
2008,0.852
2008,0.524
2013,0.644
2013,0.624
2008,0.536
2008,0.482
2008,0.774
2010,0.834
2010,0.637
2010,0.715
2013,0.345
2013,0.419
2008,0.659
2010,0.499
2010,0.503
2010,0.785
1970,0.142
1967,0.367
1996,0.44
1988,0.44
1988,0.294
1991,0.55
1991,0.478
1991,0.525
1996,0.498
1978,0.431
2006,0.546
1996,0.555
1996,0.526
1996,0.466
1978,0.457
1991,0.459
1991,0.502
1996,0.542
1991,0.556
1991,0.434
1996,0.461
1988,0.34
1995,0.515
1995,0.27
1996,0.528
1995,0.505
1978,0.472
1978,0.518
1978,0.454
1978,0.225
1978,0.556
1979,0.548
1981,0.528
1984,0.527
1984,0.572
1984,0.551
1986,0.531
1986,0.455
1986,0.2
1978,0.402
1979,0.284
1980,0.528
1980,0.509
1981,0.481
1982,0.441
1982,0.478
1982,0.544
1982,0.58
1984,0.626
1984,0.5
1986,0.352
1986,0.559
1986,0.254
1988,0.563
1991,0.529
1995,0.609
1978,0.46
1978,0.31
1978,0.382
1978,0.416
1979,0.402
1979,0.404
1979,0.547
1980,0.593
1981,0.321
1981,0.515
1981,0.387
1982,0.658
1984,0.303
1988,0.779
1996,0.515
1978,0.213
1979,0.504
1980,0.45
1980,0.223
1982,0.366
1984,0.184
1986,0.379
1988,0.324
1988,0.236
1991,0.49
1991,0.546
1996,0.547
1979,0.352
1979,0.502
1979,0.439
1979,0.278
1981,0.472
1982,0.595
1982,0.281
1984,0.207
1984,0.321
1986,0.273
1988,0.606
1991,0.575
1996,0.461
1980,0.644
1981,0.606
1982,0.67
1982,0.427
1986,0.461
1980,0.333
1981,0.6
1981,0.493
1982,0.25
1982,0.399
1996,0.193
1980,0.316
1980,0.422
1988,0.56
1995,0.637
1996,0.432
1988,0.198
1968,0.35
1970,0.593
1970,0.593
1970,0.439
1970,0.759
1970,0.498
1974,0.663
1974,0.622
1984,0.588
1986,0.541
1987,0.5
1968,0.473
1968,0.493
1968,0.444
1970,0.494
1970,0.641
1973,0.497
1984,0.45
1970,0.547
1970,0.748
1970,0.467
1972,0.648
1972,0.443
1973,0.629
1974,0.288
1974,0.485
1979,0.535
1987,0.632
1970,0.625
1970,0.591
1978,0.66
1998,0.674
2005,0.518
1970,0.601
1970,0.715
1970,0.596
1970,0.575
1970,0.635
1970,0.543
1974,0.487
1974,0.465
1978,0.628
1970,0.669
1970,0.681
1970,0.625
1970,0.618
1970,0.677
1970,0.645
1970,0.496
1973,0.613
1973,0.533
1974,0.604
1974,0.654
1974,0.431
1974,0.551
1970,0.656
1970,0.406
1970,0.629
1973,0.515
1978,0.631
1982,0.655
1970,0.594
1974,0.535
1974,0.644
1978,0.481
1982,0.634
1987,0.64
1999,0.431
1970,0.617
1970,0.659
1970,0.56
1974,0.533
1974,0.546
1974,0.538
1978,0.639
1987,0.445
1970,0.487
1970,0.653
1970,0.61
1970,0.634
1970,0.551
1970,0.626
1970,0.463
1970,0.612
1970,0.418
1970,0.642
1974,0.406
1974,0.692
1974,0.506
1974,0.672
1978,0.446
1980,0.614
1987,0.761
1990,0.422
1967,0.491
1968,0.518
1968,0.451
1970,0.608
1970,0.606
1970,0.575
1970,0.593
1970,0.731
1970,0.641
1987,0.474
1989,0.344
1995,0.66
1968,0.509
1968,0.338
1968,0.389
1970,0.593
1970,0.575
1970,0.575
1970,0.606
1972,0.566
1972,0.535
1973,0.612
1974,0.485
1979,0.536
1982,0.604
1986,0.538
1989,0.563
1967,0.657
1968,0.481
1970,0.677
1970,0.543
1970,0.641
1973,0.743
1973,0.595
1974,0.493
1974,0.546
1978,0.541
1982,0.761
1990,0.702
1991,0.44
1967,0.648
1968,0.45
1968,0.43
1970,0.418
1970,0.656
1970,0.629
1970,0.629
1970,0.586
1970,0.543
1972,0.424
1972,0.6
1974,0.568
1974,0.495
1979,0.667
2015,0.569
1968,0.443
1968,0.461
1970,0.418
1978,0.38
1982,0.522
1968,0.477
1968,0.335
1970,0.677
1970,0.656
1970,0.608
1980,0.483
1983,0.407
1967,0.497
1967,0.636
1968,0.473
1968,0.322
1970,0.598
1974,0.51
1989,0.35
1967,0.705
1968,0.457
1968,0.452
1970,0.606
1970,0.665
1989,0.623
1967,0.649
1967,0.717
1970,0.731
1972,0.51
1979,0.528
2015,0.568
1970,0.485
1974,0.48
1974,0.696
1997,0.627
1999,0.731
2018,0.733
2014,0.639
2014,0.708
2013,0.591
2018,0.477
2014,0.535
2014,0.327
2013,0.484
2014,0.602
2014,0.484
2014,0.388
2014,0.595
2014,0.596
2018,0.637
2014,0.645
2018,0.657
1983,0.317
2011,0.44
2002,0.56
2011,0.488
2002,0.371
2004,0.606
2006,0.65
2008,0.803
2008,0.555
2007,0.555
2008,0.547
2008,0.562
2006,0.469
2006,0.567
2008,0.685
1992,0.731
1987,0.797
1994,0.482
1998,0.531
1991,0.723
1991,0.861
1991,0.528
1995,0.55
2003,0.529
1976,0.556
1975,0.111
1994,0.599
1979,0.326
1994,0.207
1994,0.471
1976,0.348
1981,0.169
1977,0.305
1979,0.303
1983,0.504
1992,0.195
1994,0.104
1996,0.308
1983,0.109
1994,0.171
1979,0.233
1981,0.15
1981,0.0811
1981,0.446
1973,0.208
1992,0.43
1994,0.182
1994,0.188
1994,0.377
1994,0.441
1994,0.247
1981,0.486
1981,0.239
1994,0.215
1994,0.21
1979,0.208
1967,0.29
1993,0.206
1967,0.301
1967,0.356
1967,0.236
1967,0.309
1967,0.215
2004,0.206
1967,0.17
1950,0.678
1987,0.405
1987,0.436
2002,0.596
1949,0.411
1949,0.232
1949,0.233
1949,0.227
1950,0.672
2010,0.329
1949,0.446
1998,0.192
1998,0.126
1940,0.635
1949,0.58
1949,0.716
1998,0.168
1998,0.315
1950,0.466
1977,0.0946
1963,0.41
1997,0.538
2003,0.492
2007,0.555
2008,0.542
2011,0.944
2008,0.561
1949,0.49
1998,0.0918
1949,0.662
1949,0.285
1949,0.602
1979,0.46
1982,0.459
1983,0.482
1983,0.501
1970,0.6
1970,0.473
1970,0.343
2007,0.582
1970,0.465
1970,0.466
1970,0.542
1970,0.598
1970,0.475
1970,0.409
1970,0.535
1970,0.212
1970,0.488
1970,0.562
1970,0.411
1970,0.166
1970,0.619
1970,0.467
1970,0.753
1998,0.522
1998,0.606
2019,0.754
2017,0.687
2015,0.676
2015,0.501
2004,0.269
2007,0.333
2004,0.478
2004,0.464
2004,0.458
1997,0.58
1998,0.8
1998,0.785
1998,0.79
1998,0.802
2000,0.751
1981,0.131
1982,0.281
1982,0.344
1981,0.416
1981,0.196
1981,0.274
1981,0.183
1981,0.264
1982,0.314
1982,0.272
1982,0.254
1982,0.268
1982,0.152
1982,0.291
1981,0.16
1982,0.39
1982,0.28
1981,0.48
1990,0.698
1985,0.586
1993,0.547
1988,0.607
1988,0.697
1993,0.593
1993,0.75
1993,0.75
1988,0.853
1988,0.494
1977,0.547
1977,0.562
1983,0.548
1984,0.755
1988,0.588
1989,0.609
1993,0.839
1994,0.58
2003,0.429
1999,0.637
1999,0.441
1999,0.65
1994,0.511
1994,0.612
1997,0.543
2009,0.713
1954,0.6
1956,0.348
1959,0.229
1959,0.141
1956,0.291
1966,0.34
1956,0.51
1956,0.407
1959,0.206
1960,0.486
1992,0.252
1956,0.271
1956,0.354
1962,0.508
1992,0.292
1956,0.436
1960,0.261
1960,0.179
1956,0.286
1938,0.31
1950,0.304
1956,0.54
1959,0.18
1960,0.251
1956,0.458
1956,0.187
1954,0.468
1962,0.408
1972,0.662
1976,0.707
1997,0.426
1955,0.536
1953,0.471
1953,0.362
1953,0.551
1953,0.428
1971,0.418
1974,0.521
1971,0.699
1974,0.492
1950,0.187
1939,0.171
1985,0.582
1967,0.479
1996,0.591
1995,0.599
1989,0.506
1994,0.325
1995,0.739
1992,0.579
1992,0.525
1991,0.489
1992,0.736
1994,0.719
1991,0.526
1992,0.578
1989,0.62
1991,0.526
1994,0.632
1963,0.681
1964,0.563
1965,0.322
1968,0.382
1963,0.418
1963,0.645
1964,0.44
1968,0.456
1964,0.625
1964,0.523
1964,0.541
1964,0.533
1964,0.495
1968,0.536
1963,0.372
1963,0.406
1963,0.593
1963,0.661
1963,0.609
1963,0.382
1965,0.372
1965,0.421
1993,0.503
1993,0.446
1984,0.612
1991,0.487
1984,0.512
1984,0.52
1984,0.473
1986,0.691
1991,0.565
1984,0.608
1986,0.618
1988,0.69
1988,0.747
1986,0.531
1988,0.684
1984,0.36
1986,0.411
1986,0.74
1983,0.726
1983,0.661
1983,0.41
1983,0.567
1983,0.65
1991,0.552
1983,0.37
1983,0.652
1983,0.455
1984,0.679
1983,0.367
1983,0.283
1983,0.425
1983,0.566
1984,0.512
1984,0.693
1986,0.593
1991,0.682
1994,0.689
1980,0.604
2001,0.248
2009,0.63
1999,0.651
1999,0.583
2002,0.692
1988,0.572
1990,0.417
1988,0.619
1988,0.657
1989,0.342
2013,0.555
2013,0.397
2008,0.421
2010,0.521
2010,0.339
2013,0.401
2007,0.398
2007,0.499
2016,0.506
2013,0.602
2016,0.53
2010,0.289
2013,0.476
2010,0.51
2010,0.33
2008,0.309
2010,0.374
2013,0.513
2010,0.411
2016,0.32
2010,0.311
2005,0.429
2008,0.247
2007,0.427
2008,0.302
1995,0.428
1995,0.339
1998,0.466
1993,0.402
2016,0.891
1984,0.323
1985,0.359
1984,0.382
1985,0.234
1989,0.407
1984,0.341
1985,0.331
1986,0.335
1989,0.328
1986,0.376
1986,0.231
1992,0.351
1984,0.386
1984,0.375
1987,0.231
1984,0.407
1984,0.367
1986,0.312
1986,0.316
1989,0.272
1992,0.232
1984,0.293
1986,0.346
1984,0.22
1985,0.463
1985,0.353
1984,0.285
1985,0.372
1984,0.299
1984,0.253
1984,0.253
1985,0.197
1989,0.297
1985,0.215
1989,0.178
2006,0.53
2012,0.624
2014,0.37
2003,0.573
2012,0.544
2014,0.48
2014,0.446
2015,0.82
2014,0.382
2012,0.629
2012,0.551
2017,0.575
2014,0.578
2012,0.472
2014,0.578
2012,0.467
2017,0.582
2014,0.421
2014,0.594
2012,0.473
1985,0.656
1991,0.424
1982,0.505
1982,0.497
1981,0.555
2002,0.352
1990,0.474
1993,0.254
1994,0.465
1961,0.77
1961,0.618
1961,0.439
1961,0.633
1961,0.696
2002,0.522
1961,0.655
1961,0.503
1961,0.612
1961,0.533
1961,0.626
1961,0.653
1961,0.693
1963,0.641
1961,0.61
1961,0.351
1961,0.328
1961,0.603
1961,0.642
1961,0.478
1961,0.517
1961,0.548
1961,0.622
1961,0.547
1961,0.669
1986,0.821
2015,0.641
1983,0.658
1983,0.663
1986,0.728
1985,0.745
1985,0.598
2002,0.668
1973,0.447
1975,0.579
1975,0.456
1971,0.314
1971,0.327
1971,0.372
1975,0.415
1977,0.627
1982,0.501
2003,0.815
2010,0.612
1994,0.745
1977,0.731
1977,0.75
1991,0.919
1975,0.811
1975,0.776
1975,0.638
1971,0.488
1975,0.422
2010,0.679
1973,0.775
1977,0.719
1982,0.874
1977,0.719
2010,0.85
2001,0.882
1971,0.492
1971,0.796
1982,0.816
1975,0.839
1971,0.75
1975,0.537
1953,0.535
1953,0.519
1953,0.54
1953,0.428
1953,0.43
1953,0.363
1953,0.555
1953,0.535
1953,0.518
1953,0.494
1957,0.619
1989,0.447
1990,0.577
1992,0.586
1996,0.467
1989,0.605
1990,0.583
1992,0.383
1990,0.498
1989,0.533
1989,0.546
1989,0.462
1990,0.472
1990,0.407
1989,0.446
1989,0.606
1990,0.633
1990,0.571
1990,0.495
1990,0.52
1990,0.441
1989,0.533
1976,0.53
2004,0.398
1976,0.502
1976,0.498
1986,0.529
1976,0.589
1978,0.482
1980,0.66
1986,0.66
1976,0.66
1976,0.715
1986,0.749
1987,0.593
1978,0.372
2007,0.52
1976,0.614
1986,0.665
1986,0.526
1987,0.33
1980,0.529
1986,0.648
1986,0.602
1987,0.597
1987,0.526
1991,0.668
1978,0.75
1978,0.641
1986,0.749
1976,0.735
1978,0.757
1978,0.678
1976,0.337
1978,0.799
2003,0.427
1976,0.608
1978,0.643
1986,0.633
1978,0.578
2000,0.755
1976,0.636
1976,0.663
1978,0.627
1982,0.663
1978,0.604
1978,0.829
1978,0.467
1980,0.694
1988,0.809
2011,0.207
2009,0.34
2009,0.549
2013,0.316
2011,0.505
2010,0.373
2013,0.349
2010,0.42
1966,0.612
1973,0
1979,0.638
1980,0.653
1972,0.531
1973,0.7
1974,0.456
1976,0.526
1976,0.562
1978,0.71
1979,0.517
1979,0.762
1966,0.682
1966,0.571
1966,0.653
1966,0.751
1966,0.5
1966,0.593
1966,0.548
1966,0.529
1974,0.606
1976,0.478
1985,0.826
1990,0.657
2007,0.448
1966,0.676
1966,0.663
1966,0.612
1966,0.64
1973,0.437
1973,0.589
1974,0.514
1974,0.242
1975,0.57
1976,0.563
1976,0.67
1976,0.493
1977,0.763
1977,0.561
1984,0.861
1966,0.431
1968,0.619
1973,0.516
1974,0.396
1976,0.514
1976,0.323
1985,0.65
2007,0.847
1966,0.632
1967,0.679
1969,0.805
1973,0.298
1976,0.484
1977,0.437
1977,0.44
1982,0.756
2007,0.731
2007,0.584
1966,0.644
1966,0.528
1972,0.644
1973,0.619
1973,0.563
1974,0.442
1975,0.637
1977,0.62
1966,0.535
1966,0.612
1966,0.642
1966,0.7
1966,0.617
1968,0.535
1972,0.669
1974,0.362
1974,0.56
1974,0.293
1976,0.401
1976,0.386
1976,0.518
1976,0.409
1976,0.577
1977,0.787
1980,0.547
2007,0.713
2007,0.597
2007,0.512
1966,0.668
1967,0.568
1967,0.723
1970,0.491
1972,0.525
1972,0.581
1974,0.568
1974,0.551
1976,0.484
1976,0.759
1976,0.347
1976,0.569
1976,0.348
1977,0.706
1987,0.77
2006,0.289
2007,0.582
1966,0.495
1966,0.656
1966,0.373
1967,0.615
1967,0.595
1970,0.693
1972,0.486
1976,0.546
1976,0.698
1976,0.455
1976,0.538
1976,0.406
1976,0.527
1977,0.568
1978,0.618
1980,0.576
1987,0.716
2007,0.686
2007,0.602
1972,0.484
1974,0.724
1976,0.637
1977,0.694
1978,0.588
1966,0.433
1972,0.618
1975,0.811
1980,0.631
2004,0.684
2006,0.687
1968,0.636
1973,0.65
1973,0.759
1975,0.745
1977,0.779
1978,0.605
1987,0.625
2006,0.834
1970,0.622
1973,0.726
1975,0.624
1978,0.699
1978,0.722
1990,0.621
2007,0.772
1973,0.553
1978,0.554
1972,0.691
1974,0.496
1978,0.485
1978,0.528
2007,0.622
2007,0.836
1966,0.484
1974,0.503
1975,0.465
1978,0.59
2004,0.606
2006,0.773
2007,0.732
2007,0.648
2013,0.64
1973,0.581
1973,0.651
1974,0.556
1975,0.793
1976,0.601
1978,0.519
1979,0.619
2007,0.62
1973,0.68
1973,0.718
1975,0.646
1975,0.415
1976,0.811
1979,0.569
1979,0.615
1973,0.561
1974,0.379
1975,0.71
1975,0.657
1976,0.593
1976,0.67
1976,0.79
1979,0.779
1979,0.654
2004,0.875
2006,0.586
2008,0.459
2001,0.539
1995,0.768
1995,0.603
1963,0.563
1963,0.181
1963,0.591
1963,0.48
1989,0.593
1963,0.185
1963,0.39
1999,0.388
1963,0.541
1989,0.416
1965,0.397
1990,0.472
1975,0.666
1959,0.456
1959,0.567
1999,0.46
1959,0.577
1959,0.537
1975,0.424
1960,0.48
1960,0.434
2003,0.53
1959,0.554
1959,0.669
1960,0.519
1975,0.451
1960,0.48
1960,0.448
1975,0.274
1975,0.297
1999,0.34
1988,0.515
1988,0.457
1961,0.414
2004,0.826
1997,0.604
1989,0.619
1989,0.54
1989,0.478
1989,0.432
1997,0.411
1989,0.683
1990,0.573
1987,0.508
2005,0.688
2003,0.77
2003,0.495
2003,0.767
2000,0.728
2005,0.47
2008,0.392
2013,0.402
2007,0.395
2013,0.457
2007,0.352
2013,0.512
2011,0.412
2007,0.476
1977,0.432
1977,0.405
1978,0.393
1976,0.347
1976,0.461
1976,0.46
1977,0.503
1977,0.481
1974,0.496
1976,0.562
1976,0.401
1978,0.371
1974,0.485
1977,0.427
1974,0.564
1977,0.589
1974,0.625
1977,0.542
1976,0.396
1977,0.503
1976,0.383
1978,0.623
1977,0.593
1977,0.334
1977,0.453
1962,0.401
1976,0.492
2001,0.66
1962,0.483
1962,0.591
1976,0.642
2001,0.936
2001,0.522
1994,0.632
2000,0.462
2000,0.565
2003,0.157
2003,0.435
1994,0.856
1994,0.704
1996,0.499
1997,0.242
1990,0.347
1990,0.731
1994,0.779
1994,0.604
1996,0.699
1996,0.482
1990,0.263
1992,0.448
1994,0.701
1996,0.639
1997,0.459
1997,0.508
1997,0.917
1990,0.623
1991,0.844
1992,0.796
1992,0.821
1992,0.919
1990,0.867
1996,0.695
1997,0.325
1997,0.715
1997,0.439
2007,0.686
1991,0.533
2000,0.4
1991,0.637
2004,0.72
1997,0.604
2003,0.471
1991,0.529
1994,0.747
1994,0.812
1996,0.606
2003,0.661
1997,0.72
1997,0.638
2000,0.731
1994,0.773
1997,0.565
1997,0.647
1994,0.487
1994,0.751
1994,0.669
1996,0.761
2003,0.743
1994,0.627
1992,0.716
1992,0.285
1994,0.766
1997,0.478
1994,0.517
2000,0.603
1994,0.491
1996,0.621
1997,0.591
2000,0.698
1996,0.468
1996,0.532
2010,0.354
2011,0.715
1995,0.42
2017,0.53
2002,0.591
1996,0.413
2001,0.376
2019,0.534
1996,0.397
2001,0.401
1996,0.281
1996,0.366
2001,0.397
2001,0.38
2005,0.378
2008,0.321
2014,0.441
1994,0.475
1996,0.339
1996,0.539
2001,0.402
1996,0.264
2001,0.394
2005,0.564
1994,0.634
1994,0.556
1994,0.457
1994,0.295
2001,0.654
2001,0.578
2005,0.693
1996,0.479
1994,0.507
1994,0.455
1994,0.531
1994,0.405
1994,0.487
1994,0.461
1996,0.539
1996,0.282
2008,0.599
2005,0.47
1996,0.27
1996,0.331
1996,0.55
2008,0.652
2009,0.695
1996,0.406
1996,0.387
1996,0.338
1996,0.62
2001,0.463
2002,0.354
2002,0.416
2019,0.403
1987,0.661
1955,0.802
1956,0.865
1960,0.467
1960,0.477
1965,0.729
1966,0.585
1960,0.555
1962,0.519
1964,0.607
1965,0.619
1967,0.705
1969,0.332
1960,0.659
1960,0.389
1962,0.514
1962,0.542
1962,0.521
1962,0.51
1962,0.572
1966,0.467
1966,0.411
1966,0.649
1969,0.508
1962,0.635
1963,0.39
1965,0.516
1965,0.692
1965,0.341
1966,0.702
1966,0.417
1967,0.721
1963,0.413
1967,0.391
2000,0.379
1963,0.537
1964,0.452
1965,0.481
1966,0.659
1966,0.565
1962,0.503
1963,0.396
1965,0.475
1965,0.353
1962,0.515
1965,0.733
1965,0.681
1962,0.597
1962,0.665
1964,0.537
1965,0.251
1963,0.589
1963,0.522
1966,0.523
1966,0.731
1967,0.483
1961,0.377
1963,0.47
1966,0.759
1960,0.64
1962,0.537
1964,0.76
1965,0.659
2000,0.62
1961,0.394
1962,0.506
1966,0.704
1964,0.478
1965,0.62
1965,0.56
1965,0.675
1966,0.676
1962,0.504
1962,0.503
1963,0.603
1963,0.562
1965,0.463
1968,0.635
1960,0.491
1965,0.561
1966,0.672
1967,0.61
1960,0.53
1960,0.495
1960,0.551
1961,0.475
1961,0.45
1962,0.634
1963,0.659
1965,0.775
1967,0.48
1967,0.717
1967,0.512
1960,0.558
1961,0.598
1961,0.419
1962,0.592
1965,0.529
1965,0.501
1966,0.614
1967,0.772
1967,0.66
2000,0.53
1995,0.701
1999,0.598
2005,0.129
2011,0.699
2000,0.504
2000,0.618
2000,0.538
1999,0.571
1999,0.626
2000,0.645
2000,0.492
2000,0.664
1999,0.532
1999,0.443
1999,0.67
2000,0.597
1991,0.271
1987,0.711
2004,0.437
1987,0.623
1977,0.758
1979,0.631
1974,0.617
1974,0.698
1975,0.352
2018,0.687
2014,0.62
1982,0.833
1984,0.735
1986,0.799
1986,0.561
2006,0.607
1986,0.544
1986,0.874
1986,0.699
1983,0.862
1986,0.553
1986,0.509
1986,0.817
1984,0.873
1984,0.62
1984,0.9
1984,0.735
1983,0.658
1986,0.757
1984,0.591
1986,0.493
1983,0.896
1985,0.875
1986,0.552
1983,0.812
1984,0.546
2006,0.757
1983,0.783
1983,0.752
1984,0.834
1984,0.704
1986,0.794
1983,0.797
1983,0.796
1984,0.698
2000,0.617
2000,0.624
2001,0.585
1997,0.537
1997,0.534
1997,0.486
1997,0.574
2009,0.454
2010,0.204
1989,0.595
1987,0.35
1987,0.499
1989,0.542
1987,0.493
1987,0.426
1989,0.405
1989,0.509
1991,0.506
1987,0.48
1991,0.442
1985,0.304
1987,0.443
1997,0.815
1995,0.505
1995,0.584
1992,0.661
1992,0.375
1994,0.444
2003,0.636
2008,0.561
1992,0.352
2003,0.658
1995,0.525
1995,0.493
1992,0.674
1995,0.517
1992,0.646
1992,0.435
1995,0.397
1995,0.475
2003,0.645
2003,0.339
1992,0.684
1995,0.673
1995,0.411
