danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,Genre
0.305,0.222,0.49,184.048,-13.868,0,7,0.945,0.0000964,0.232,0.038,0,219000,20,1969,1/1/69,Vocal
0.349,0.171,0.217,95.54,-13.703,1,0,0.976,0.0028,0.129,0.0299,0,167907,18,1969,1/1/69,Vocal
0.511,0.424,0.63,134.193,-11.8,1,8,0.354,0,0.243,0.0328,0,140400,19,1966,7/25/66,Vocal
0.264,0.141,0.174,82.476,-17.222,1,10,0.946,0.0275,0.138,0.0295,0,120000,19,1969,1/1/69,Vocal
0.187,0.256,0.31,89.762,-11.536,1,0,0.878,0.00000189,0.187,0.0308,0,168333,47,1967,4/3/67,Vocal
0.366,0.342,0.389,94.728,-11.009,0,0,0.862,0.0000015,0.139,0.0284,0,172000,40,1967,4/3/67,Vocal
0.424,0.351,0.426,100.227,-11.765,1,1,0.797,0,0.078,0.0316,0,166613,33,1967,10/30/67,Vocal
0.437,0.324,0.486,81.085,-12.215,1,5,0.547,0.00000822,0.521,0.0283,0,148093,29,1966,7/25/66,Vocal
0.304,0.33,0.306,87.95,-11.776,0,2,0.77,0.00000119,0.163,0.0315,0,155840,35,1990,1990,Vocal
0.181,0.194,0.0759,82.813,-12.197,1,3,0.953,0.00441,0.153,0.029,0,220427,37,1968,1/1/68,Vocal
0.271,0.123,0.128,78.916,-15.139,1,0,0.846,0.00000586,0.34,0.0318,0,165493,33,1990,1990,Vocal
0.496,0.173,0.373,94.914,-17.042,0,7,0.856,0,0.141,0.0272,0,221040,32,1990,1/1/90,Vocal
0.583,0.397,0.903,175.243,-13.473,1,3,0.94,0.0473,0.0915,0.0572,0,198668,32,1981,1981,Vocal
0.675,0.245,0.607,138.916,-11.943,1,0,0.902,0.00000878,0.0875,0.0897,0,288173,8,1955,9/20/55,Vocal
0.228,0.267,0.11,85.309,-11.436,1,10,0.97,0.0348,0.319,0.0348,0,318427,25,1985,1985,Vocal
0.738,0.282,0.75,116.677,-14.913,1,0,0.636,0,0.332,0.438,0,138240,41,2002,2002,Vocal
0.861,0.726,0.898,118.005,-12.759,1,6,0.0682,0.00013,0.0922,0.0743,0,222107,35,1985,1985,Vocal
0.659,0.435,0.848,128.674,-13.173,0,9,0.322,0.000607,0.407,0.0547,0,199400,32,1976,1976,Vocal
0.719,0.591,0.963,140.338,-13.175,1,0,0.555,0.0949,0.0385,0.0324,0,297440,32,1977,1977,Vocal
0.78,0.384,0.717,106.688,-18.831,1,5,0.347,0.0441,0.109,0.0453,0,228333,34,1980,1980,Vocal
0.708,0.323,0.57,114.783,-17.867,1,0,0.525,0.117,0.0861,0.0329,0,255973,33,1976,1976,Vocal
0.558,0.223,0.201,98.605,-17.492,0,7,0.87,0.0627,0.117,0.03,0,242293,33,1976,1976,Vocal
0.608,0.31,0.337,119.037,-16.036,1,7,0.179,0.000443,0.121,0.0361,0,298067,31,1977,1977,Vocal
0.397,0.327,0.39,136.449,-18.523,0,10,0.238,0.000452,0.0674,0.0495,0,356427,30,1977,1977,Vocal
0.294,0.312,0.391,180.968,-15.785,1,1,0.787,0.000389,0.0809,0.0309,0,260467,31,1979,1979,Vocal
0.681,0.249,0.651,60.882,-15.219,0,2,0.61,0.00189,0.0652,0.0852,0,229173,30,1980,1980,Vocal
0.699,0.256,0.58,131.118,-19.219,0,2,0.836,0.134,0.27,0.0355,0,225827,30,1980,1980,Vocal
0.828,0.33,0.693,114.665,-18.738,1,9,0.621,0.023,0.0678,0.0683,0,213960,27,1979,1979,Vocal
0.766,0.457,0.721,137.686,-17.815,1,1,0.38,0.14,0.07,0.0331,0,233467,27,1976,1976,Vocal
0.646,0.357,0.508,98.537,-17.353,1,2,0.276,0.00731,0.0652,0.0253,0,285907,49,1977,1977,Vocal
0.659,0.316,0.64,110.671,-14.401,0,2,0.594,0.248,0.105,0.0299,0,239440,44,1976,1976,Vocal
0.721,0.0462,0.183,103.8,-25.433,0,1,0.877,0.272,0.0787,0.0365,0,259960,46,1980,1980,Vocal
0.719,0.333,0.598,107.432,-15.417,0,10,0.68,0.0588,0.0962,0.0257,0,243560,43,1976,1976,Vocal
0.703,0.432,0.849,132.234,-14.212,1,11,0.418,0.00187,0.116,0.0335,0,275240,45,1977,1977,Vocal
0.678,0.447,0.604,133.29,-15.329,1,5,0.577,0.001,0.0697,0.0429,0,218373,42,1976,1976,Vocal
0.659,0.374,0.834,79.158,-13.536,1,9,0.648,0,0.0865,0.221,0,215293,43,1976,1976,Vocal
0.81,0.396,0.44,126.052,-15.91,1,7,0.426,0.0136,0.0996,0.0393,0,276400,39,1976,1976,Vocal
0.657,0.416,0.842,109.548,-16.302,0,9,0.328,0.104,0.107,0.0329,0,306600,43,1977,1977,Vocal
0.567,0.185,0.345,76.184,-19.895,1,2,0.52,0.042,0.0652,0.0521,0,292507,39,1980,1980,Vocal
0.701,0.547,0.906,157.096,-12.254,0,3,0.74,0.0000662,0.0714,0.0383,0,266240,37,1985,1985,Vocal
0.758,0.297,0.451,79.988,-15.223,0,6,0.128,0.00851,0.089,0.0416,0,244467,36,1980,1980,Vocal
0.109,0.273,0.103,71.313,-14.77,1,10,0.959,0.000466,0.124,0.0356,0,260867,1,1949,1949,Vocal
0.637,0.65,0.882,102.306,-9.973,1,2,0.267,0.823,0.205,0.0275,0,161240,12,1950,1950,Vocal
0.439,0.208,0.437,67.134,-14.55,1,4,0.797,0.0000523,0.127,0.0367,0,157067,33,1977,1977,Vocal
0.548,0.26,0.469,96.754,-18.324,1,9,0.844,0.0000041,0.107,0.0305,0,256667,28,1986,1/1/86,Vocal
0.268,0.211,0.155,96.461,-13.897,1,3,0.925,0.000129,0.119,0.033,0,200240,31,1977,1977,Vocal
0.203,0.268,0.118,76.182,-13.774,1,1,0.975,0.0215,0.147,0.0413,0,239973,38,1983,1983,Vocal
0.328,0.327,0.296,131.605,-13.566,1,7,0.839,0,0.159,0.0328,0,264867,38,1986,1986,Vocal
0.383,0.0745,0.333,102.36,-18.303,1,5,0.962,0.0017,0.116,0.0358,0,190040,34,1977,1977,Vocal
0.534,0.255,0.213,91.999,-13.77,1,1,0.895,0.00142,0.108,0.0256,0,237493,46,1986,1986,Vocal
0.246,0.58,0.756,183.772,-8.174,1,8,0.777,0,0.333,0.0538,0,127480,21,1964,1/1/64,Vocal
0.67,0.512,0.523,117.285,-12.385,1,7,0.28,0.00874,0.0606,0.0442,0,296533,9,1960,1960,Vocal
0.347,0.268,0.205,115.486,-14.147,1,11,0.798,0.00046,0.146,0.033,0,248093,9,1960,1960,Vocal
0.418,0.0356,0.0445,91.192,-20.745,0,5,0.974,0.0224,0.152,0.0315,0,236000,9,1960,1960,Vocal
0.52,0.0395,0.199,80.493,-19.033,1,7,0.946,0.000033,0.122,0.0519,0,284307,20,1963,1/1/63,Vocal
0.259,0.261,0.176,76.294,-11.527,1,8,0.623,0.00423,0.113,0.0292,0,177653,23,1965,1/1/65,Vocal
0.389,0.128,0.184,102.918,-16.411,0,5,0.925,0.0000983,0.234,0.0435,0,172107,15,1960,1/1/60,Vocal
0.661,0.148,0.484,134.438,-19.197,1,5,0.937,0.909,0.0973,0.0608,0,145573,9,1961,1/1/61,Vocal
0.355,0.162,0.159,115.706,-14.771,1,9,0.873,0.00048,0.141,0.0377,0,162187,20,1965,1/1/65,Vocal
0.659,0.248,0.647,115.118,-11.169,0,10,0.861,0,0.19,0.0573,0,120133,51,2004,1/1/04,Vocal
0.635,0.358,0.787,98.641,-7.801,1,8,0.706,0,0.112,0.0349,0,102800,13,1960,1/1/60,Vocal
0.452,0.372,0.677,197.429,-8.922,1,8,0.715,0.0000118,0.464,0.0478,0,117933,9,1960,1/1/60,Vocal
0.407,0.0284,0.143,66.257,-14.339,0,6,0.969,0.0000874,0.104,0.0456,0,186493,8,1961,1/1/61,Vocal
0.662,0.316,0.467,76.858,-15.226,0,10,0.568,0.000352,0.124,0.0442,0,288733,7,1960,1960,Vocal
0.467,0.0328,0.145,110.666,-17.611,0,3,0.972,0.000929,0.111,0.0442,0,180200,8,1961,1/1/61,Vocal
0.365,0.366,0.469,87.826,-8.646,1,9,0.906,0,0.217,0.0266,0,126573,18,1964,1/1/64,Vocal
0.702,0.444,0.791,107.044,-8.705,0,7,0.602,0,0.0604,0.0262,0,148693,14,1965,1/1/65,Vocal
0.71,0.63,0.71,99.005,-12.063,1,7,0.541,0.0000498,0.0823,0.117,0,294200,7,1960,1960,Vocal
0.531,0.373,0.247,87.82,-15.452,0,3,0.352,0.00000225,0.0799,0.0409,0,257000,6,1960,1960,Vocal
0.523,0.28,0.691,64.804,-11.581,1,8,0.792,0,0.124,0.0509,0,142933,17,1963,1963,Vocal
0.498,0.498,0.596,103.949,-8.087,0,10,0.764,0,0.131,0.029,0,142307,18,1964,1/1/64,Vocal
0.441,0.0613,0.0777,117.357,-17.268,1,5,0.951,0.00405,0.0789,0.0436,0,173467,40,2000,1/1/00,Vocal
0.679,0.154,0.309,110.407,-13.135,0,7,0.74,0.0000796,0.297,0.0445,0,147400,9,1960,1/1/60,Vocal
0.232,0.176,0.0461,64.758,-16.791,1,0,0.695,0.012,0.116,0.035,0,257360,6,1960,1960,Vocal
0.425,0.107,0.212,118.813,-13.787,1,8,0.875,0.00217,0.132,0.0396,0,139333,9,1960,1/1/60,Vocal
0.648,0.681,0.6,76.053,-5.713,0,4,0.717,0.000609,0.173,0.054,0,130720,14,1966,1/1/66,Vocal
0.373,0.112,0.162,107.002,-14.416,1,7,0.944,0.000019,0.121,0.0351,0,154693,8,1960,1/1/60,Vocal
0.336,0.201,0.211,98.011,-13.814,1,3,0.889,0.00213,0.32,0.0355,0,170440,15,1964,1/1/64,Vocal
0.631,0.527,0.797,152.139,-12.26,1,3,0.7,0,0.096,0.0548,0,136040,16,1966,1/1/66,Vocal
0.7,0.213,0.478,111.117,-15.42,0,5,0.83,0.00000144,0.142,0.0426,0,142400,22,1969,1969,Vocal
0.446,0.134,0.178,99.713,-17.004,1,1,0.905,0.0332,0.108,0.036,0,352933,5,1960,1960,Vocal
0.504,0.585,0.813,160.653,-8.919,0,10,0.761,0,0.302,0.0385,0,121187,14,1964,1/1/64,Vocal
0.239,0.169,0.199,84.715,-12.035,1,8,0.912,0.00136,0.111,0.0322,0,177173,13,1965,1/1/65,Vocal
0.22,0.299,0.149,92.266,-11.92,1,10,0.684,0.00201,0.358,0.0299,0,162280,13,1965,1/1/65,Vocal
0.529,0.44,0.611,103.669,-9.11,1,5,0.742,0.0000105,0.328,0.0302,0,157387,51,1964,1/1/64,Vocal
0.601,0.446,0.404,141.064,-10.925,0,0,0.834,0,0.154,0.0604,0,134213,51,1964,1/1/64,Vocal
0.369,0.0847,0.149,80.009,-16.619,1,3,0.92,0.00000206,0.101,0.0361,0,173960,28,1963,1963,Vocal
0.608,0.266,0.648,93.883,-12.442,1,1,0.926,0.0017,0.162,0.0324,0,143467,18,1961,1/1/61,Vocal
0.337,0.14,0.205,67.942,-13.27,1,0,0.873,0.000757,0.0729,0.0313,0,131773,15,1960,1/1/60,Vocal
0.664,0.373,0.673,134.511,-13.026,0,0,0.839,0,0.117,0.0444,0,124691,23,1964,1/1/64,Vocal
0.461,0.19,0.169,110.801,-16.24,0,7,0.708,0.000265,0.226,0.0287,0,317973,11,1960,1960,Vocal
0.772,0.204,0.517,122.261,-12.051,0,1,0.896,0.0000432,0.1,0.072,0,164800,12,1961,1/1/61,Vocal
0.651,0.398,0.395,133.483,-14.094,1,1,0.109,0.0157,0.0819,0.0284,0,283200,10,1960,1960,Vocal
0.318,0.129,0.115,113.931,-15.851,0,5,0.859,0.00000317,0.534,0.0339,0,151067,22,1963,1963,Vocal
0.394,0.0699,0.0729,111.955,-15.506,1,7,0.969,0.00119,0.129,0.0344,0,221707,22,1964,1/1/64,Vocal
0.489,0.647,0.843,80.113,-7.185,1,2,0.591,0,0.183,0.0527,0,133333,21,1964,1/1/64,Vocal
0.262,0.182,0.324,91.924,-13.786,0,3,0.979,0.000722,0.12,0.0408,0,182533,12,1959,5/5/59,Vocal
0.476,0.458,0.388,127.629,-13.932,1,9,0.905,0.78,0.969,0.0319,0,332133,11,1959,1959,Vocal
0.408,0.153,0.145,138.72,-17.509,1,0,0.965,0.000708,0.791,0.0406,0,179333,11,1959,1959,Vocal
0.427,0.475,0.754,131.301,-9.183,1,8,0.761,0,0.14,0.0405,0,131293,10,1959,5/5/59,Vocal
0.298,0.221,0.243,91.907,-16.505,1,6,0.895,0.0025,0.323,0.0381,0,306533,10,1960,1960,Vocal
0.453,0.0807,0.348,142.924,-21.682,1,7,0.954,0.00607,0.694,0.0476,0,380747,23,1964,1/1/64,Vocal
0.265,0.318,0.286,154.273,-13.03,1,5,0.825,0,0.209,0.0301,0,178240,23,1964,11/1/64,Vocal
0.211,0.349,0.202,84.301,-9.313,1,7,0.919,0,0.288,0.0349,0,243867,30,1967,1/1/67,Vocal
0.223,0.235,0.107,78.632,-11.261,1,9,0.923,0.0000028,0.162,0.0408,0,353840,28,1967,1967,Vocal
0.341,0.182,0.18,110.676,-12.024,1,1,0.921,0.00066,0.305,0.0322,0,169133,27,1967,1/1/67,Vocal
0.331,0.601,0.625,205.764,-7.374,0,4,0.778,0,0.0753,0.0483,0,137307,27,1967,1967,Vocal
0.365,0.144,0.182,174.6,-18.212,1,7,0.846,0.00000196,0.791,0.0829,0,373707,26,1968,1968,Vocal
0.409,0.603,0.482,172.975,-11.957,1,0,0.77,0.00000165,0.844,0.201,0,168053,26,1968,1968,Vocal
0.413,0.449,0.391,126.787,-11.045,1,1,0.677,0.00000327,0.0858,0.0512,0,282920,34,1971,1971,Vocal
0.62,0.53,0.963,106.7,-12.983,0,4,0.795,0.0401,0.0885,0.0393,0,206507,32,1971,1971,Vocal
0.303,0.0999,0.087,72.967,-17.637,1,11,0.742,0.0014,0.126,0.033,0,238333,36,1978,1978,Vocal
0.67,0.55,0.863,78.424,-10.576,1,5,0.39,0.00000112,0.0833,0.0599,0,191227,34,1978,1978,Vocal
0.607,0.381,0.703,167.42,-10.821,1,9,0.472,0.0000243,0.105,0.0735,0,195933,45,1993,1993,Vocal
0.463,0.371,0.485,78.204,-10.705,0,5,0.786,0,0.121,0.0456,0,153920,11,1959,5/5/59,Vocal
0.435,0.359,0.356,128.616,-12.896,1,5,0.71,0,0.181,0.0399,0,156711,16,1959,1959,Vocal
0.263,0.22,0.311,90.843,-12.355,1,7,0.883,0,0.0824,0.0294,0,189800,18,1959,1959,Vocal
0.519,0.163,0.405,105.019,-17.693,1,9,0.924,0.00000702,0.0757,0.043,0,209840,10,1959,1959,Vocal
0.366,0.532,0.501,133.351,-13.35,0,9,0.655,0.00244,0.952,0.0418,0,328800,9,1959,1959,Vocal
0.436,0.385,0.47,136.005,-13.749,1,5,0.745,0.94,0.249,0.0303,0,370267,10,1960,1960,Vocal
0.329,0.547,0.518,125.406,-9.751,1,9,0.566,0.00763,0.214,0.0509,0,368960,9,1960,1960,Vocal
0.31,0.156,0.0677,64.048,-16.534,1,0,0.926,0.00021,0.201,0.0332,0,173467,11,1962,7/10/62,Vocal
0.287,0.329,0.182,80.736,-11.032,0,5,0.979,0.0000244,0.111,0.0307,0,222027,11,1962,7/10/62,Vocal
0.21,0.105,0.186,70.369,-21.209,0,7,0.905,0.00000154,0.708,0.0761,0,240000,11,1962,1962,Vocal
0.533,0.411,0.732,114.723,-8.341,0,5,0.795,0,0.141,0.0527,0,168093,11,1962,7/10/62,Vocal
0.199,0.238,0.253,84.525,-14.847,1,5,0.813,0.00000817,0.509,0.0355,0,183240,22,1964,11/1/64,Vocal
0.407,0.0445,0.332,87.818,-27.357,1,9,0.972,0.0844,0.0938,0.035,0,185933,15,1964,1964,Vocal
0.614,0.465,0.603,122.544,-8.389,1,7,0.54,0,0.12,0.0313,0,295280,25,1966,1/1/66,Vocal
0.544,0.689,0.892,120.733,-6.003,1,10,0.696,0,0.21,0.0361,0,182600,27,1967,1967,Vocal
0.282,0.451,0.335,99.846,-9.025,1,9,0.697,0.0000543,0.185,0.0297,0,186800,28,1967,1/1/67,Vocal
0.365,0.519,0.3,86.124,-11.07,1,0,0.828,0.0000103,0.808,0.0967,0,576093,25,1967,1967,Vocal
0.346,0.559,0.803,185.165,-10.748,0,9,0.633,0,0.784,0.278,0,147787,26,1968,1968,Vocal
0.587,0.289,0.586,147.054,-14.192,1,7,0.845,0,0.887,0.111,0,413320,25,1968,1968,Vocal
0.492,0.0952,0.586,171.134,-14.949,1,2,0.942,0.00000483,0.334,0.0401,0,180253,32,1969,1969,Vocal
0.549,0.497,0.716,97.505,-13.287,1,3,0.775,0.000112,0.15,0.0252,0,231347,34,1971,1971,Vocal
0.688,0.439,0.69,122.222,-11.103,1,10,0.739,0,0.109,0.0813,0,187627,4,1942,1942,Vocal
0.291,0.201,0.158,116.331,-13.942,1,5,0.925,0.00000296,0.356,0.0359,0,206400,10,1959,5/5/59,Vocal
0.392,0.509,0.851,135.468,-10.609,1,8,0.732,0.00000251,0.327,0.0684,0,133173,10,1959,5/5/59,Vocal
0.362,0.348,0.701,95.422,-16.575,0,2,0.876,0,0.626,0.0637,0,180840,11,1962,1962,Vocal
0.634,0.353,0.524,112.51,-14.136,1,0,0.864,0.000151,0.338,0.0333,0,215493,10,1962,7/10/62,Vocal
0.507,0.615,0.529,115.643,-12.856,0,2,0.869,0.00000659,0.688,0.0546,0,467493,10,1962,1962,Vocal
0.318,0.243,0.213,76.537,-15.373,1,8,0.991,0.0116,0.699,0.0442,0,208960,14,1963,1963,Vocal
0.496,0.512,0.669,120.52,-6.366,0,2,0.753,0,0.0714,0.0653,0,156400,14,1963,1/15/63,Vocal
0.255,0.182,0.158,131.461,-16.803,1,0,0.95,0.0335,0.166,0.0364,0,162333,21,1964,11/1/64,Vocal
0.496,0.213,0.397,101.2,-18.352,1,11,0.933,0.00000401,0.642,0.294,0,424667,20,1964,1/1/64,Vocal
0.442,0.369,0.507,75.254,-10.444,1,1,0.779,0,0.334,0.0318,0,170600,21,1964,11/1/64,Vocal
0.24,0.417,0.545,171.582,-11.542,1,9,0.765,0.00000536,0.197,0.0355,0,186493,27,1967,1/1/67,Vocal
0.821,0.49,0.968,129.295,-11.951,1,8,0.546,0,0.103,0.0578,0,122867,27,1967,1/1/67,Vocal
0.552,0.145,0.189,104.8,-12.617,1,6,0.942,0,0.111,0.042,0,144613,24,1967,1967,Vocal
0.643,0.59,0.792,102.34,-13.57,1,7,0.639,0.0529,0.683,0.0552,0,526320,24,1967,1967,Vocal
0.52,0.363,0.581,71.979,-16.261,0,9,0.274,0.000211,0.694,0.111,0,292547,26,1968,1968,Vocal
0.361,0.366,0.559,79.954,-13.571,1,6,0.836,0.000174,0.226,0.036,0,179373,26,1968,1968,Vocal
0.174,0.0665,0.303,165.432,-18.74,1,5,0.952,0.351,0.371,0.0364,0,111200,25,1968,1968,Vocal
0.513,0.194,0.164,98.112,-14.177,1,5,0.884,0,0.707,0.0584,0,272733,34,1987,1/1/87,Vocal
0.28,0.562,0.688,110.537,-9.131,1,7,0.358,0.000193,0.322,0.0405,0,163893,10,1959,5/5/59,Vocal
0.26,0.0523,0.219,55.982,-15.479,1,5,0.949,0,0.107,0.0372,0,154482,14,1959,1959,Vocal
0.292,0.168,0.168,73.892,-18.033,0,4,0.965,0.00362,0.106,0.0393,0,151000,9,1959,5/5/59,Vocal
0.586,0.354,0.846,126.822,-13.329,1,9,0.627,0,0.158,0.0395,0,122440,23,1964,11/1/64,Vocal
0.132,0.189,0.25,86.32,-16.958,1,7,0.975,0.169,0.293,0.0378,0,183467,20,1964,11/1/64,Vocal
0.648,0.232,0.402,102.782,-13.302,1,11,0.915,0.0000362,0.0973,0.0359,0,272733,22,1966,1/1/66,Vocal
0.186,0.171,0.0988,97.42,-16.384,1,4,0.986,0.547,0.259,0.0328,0,243733,15,1966,1966,Vocal
0.692,0.334,0.852,130.561,-14.776,1,4,0.617,0.00925,0.113,0.157,0,214773,24,1967,1/1/67,Vocal
0.449,0.687,0.591,100.153,-11.286,1,7,0.786,0.00000569,0.432,0.0856,0,186307,24,1968,1968,Vocal
0.319,0.234,0.375,88.258,-14.173,1,4,0.919,0.000001,0.144,0.0408,0,210640,33,1971,1971,Vocal
0.259,0.195,0.124,90.888,-12.843,0,9,0.802,0.000085,0.121,0.0288,0,239400,42,1993,1993,Vocal
0.55,0.215,0.355,111.055,-13.562,1,3,0.971,0.0000133,0.103,0.0656,0,147933,9,1962,7/10/62,Vocal
0.556,0.578,0.81,146.697,-11.805,1,3,0.665,0,0.8,0.197,0,150360,9,1962,7/10/62,Vocal
0.275,0.348,0.367,87.082,-15.458,0,4,0.968,0.0101,0.964,0.201,0,364733,12,1963,1963,Vocal
0.769,0.582,0.941,121.511,-12.206,1,7,0.749,0,0.187,0.0542,0,167040,20,1964,11/1/64,Vocal
0.265,0.316,0.357,165.61,-9.847,0,2,0.619,0.0000645,0.43,0.0297,0,137667,26,1967,1/1/67,Vocal
0.537,0.447,0.552,84.362,-8.261,1,9,0.47,0.0000186,0.0519,0.0289,0,232453,24,1967,1967,Vocal
0.258,0.236,0.345,75.319,-15.666,0,9,0.964,0.066,0.141,0.0344,0,202040,24,1967,1/1/67,Vocal
0.315,0.259,0.445,62.398,-15.908,1,5,0.86,0,0.947,0.0395,0,172467,23,1968,1968,Vocal
0.469,0.2,0.477,73.944,-16.675,1,2,0.849,0.000214,0.954,0.0608,0,166040,23,1968,1968,Vocal
0.337,0.0684,0.173,99.393,-23.002,1,4,0.948,0.0000187,0.846,0.0405,0,208267,25,1968,1968,Vocal
0.346,0.52,0.588,160.706,-10.27,0,1,0.626,0,0.0919,0.0372,0,523533,31,1971,1971,Vocal
0.739,0.245,0.774,120.81,-16.27,1,10,0.815,0.000099,0.224,0.0364,0,181812,37,1987,1/1/87,Vocal
0.472,0.138,0.258,108.079,-13.753,0,5,0.918,0,0.0894,0.0325,0,171897,13,1959,1959,Vocal
0.522,0.37,0.552,115.403,-13.506,0,2,0.776,0,0.117,0.0412,0,138971,14,1959,1959,Vocal
0.33,0.229,0.309,125.35,-12.326,1,7,0.894,0,0.0833,0.0316,0,189749,17,1959,1/1/59,Vocal
0.37,0.245,0.203,77.645,-13.484,0,9,0.78,0,0.212,0.0442,0,183856,13,1959,1959,Vocal
0.543,0.414,0.587,126.409,-13.059,1,7,0.859,0,0.46,0.0689,0,142467,8,1962,7/10/62,Vocal
0.635,0.208,0.876,114.382,-15.385,1,5,0.943,0,0.296,0.0397,0,152907,8,1962,7/10/62,Vocal
0.275,0.297,0.309,78.533,-14.05,1,10,0.849,0.00337,0.209,0.0299,0,153227,19,1964,11/1/64,Vocal
0.588,0.438,0.518,126.254,-9.505,1,2,0.715,0,0.116,0.0425,0,168760,23,1966,1/1/66,Vocal
0.689,0.358,0.647,117.924,-11.73,1,11,0.862,0,0.182,0.0427,0,259547,26,1967,1967,Vocal
0.467,0.844,0.655,123.141,-9.706,1,1,0.246,0,0.329,0.0959,0,167467,25,1967,1/1/67,Vocal
0.502,0.435,0.512,90.225,-10.055,0,9,0.715,0.00000525,0.133,0.0304,0,163573,25,1967,1/1/67,Vocal
0.431,0.174,0.345,150.67,-10.78,1,4,0.945,0.0000012,0.126,0.0327,0,180813,27,1969,1969,Vocal
0.497,0.424,0.439,98.923,-10.87,1,9,0.163,0,0.49,0.0317,0,186547,26,1969,1969,Vocal
0.41,0.277,0.453,92.56,-11.631,1,7,0.7,0,0.196,0.0373,0,219480,24,1969,1969,Vocal
0.375,0.253,0.215,141.776,-14.379,1,3,0.569,0.00114,0.127,0.0321,0,377987,31,1971,1971,Vocal
0.44,0.55,0.748,180.503,-12.76,1,10,0.112,0.00000807,0.102,0.178,0,298000,32,1978,1978,Vocal
0.369,0.111,0.0912,83.574,-12.916,1,5,0.924,0,0.141,0.0321,0,152973,12,1959,1959,Vocal
0.495,0.239,0.484,107.328,-12.838,0,9,0.8,0,0.213,0.0349,0,128592,13,1959,1959,Vocal
0.171,0.185,0.179,174.076,-12.773,1,7,0.961,0.00000471,0.38,0.031,0,179227,7,1962,7/10/62,Vocal
0.357,0.124,0.14,135.326,-15.097,1,1,0.99,0.944,0.736,0.0385,0,349000,11,1963,1963,Vocal
0.323,0.271,0.391,66.475,-11.794,1,5,0.867,0.000243,0.144,0.031,0,125533,22,1966,1/1/66,Vocal
0.249,0.158,0.3,73.756,-17.925,1,7,0.971,0.000435,0.273,0.0314,0,156427,14,1966,1966,Vocal
0.345,0.0757,0.142,88.755,-20.606,1,5,0.88,0.0298,0.0973,0.0358,0,172800,29,1978,1978,Vocal
0.645,0.409,0.675,122.329,-10.056,0,10,0.89,0,0.131,0.048,0,130933,7,1962,7/10/62,Vocal
0.312,0.563,0.701,85.604,-9.16,1,9,0.164,0.0369,0.273,0.0546,0,341160,10,1963,1/15/63,Vocal
0.341,0.0595,0.399,85.49,-22.79,1,2,0.947,0.000308,0.808,0.0468,0,359067,10,1964,1964,Vocal
0.49,0.444,0.387,78.011,-11.413,1,6,0.349,0.000498,0.311,0.0332,0,290960,25,1967,1967,Vocal
0.554,0.48,0.626,91.311,-10.925,1,9,0.299,0.0000109,0.165,0.0317,0,158747,23,1969,1/1/69,Vocal
0.648,0.655,0.716,132.63,-8.511,1,9,0.733,0.00003,0.107,0.0486,0,170227,23,1969,1969,Vocal
0.566,0.148,0.329,105.302,-16.894,1,11,0.923,0.000213,0.0805,0.0339,0,311933,24,1969,1969,Vocal
0.374,0.345,0.552,169.867,-10.654,1,9,0.376,0.000034,0.0534,0.0344,0,233000,23,1969,1/1/69,Vocal
0.531,0.456,0.559,129.376,-13.897,1,3,0.497,0.0065,0.113,0.0451,0,491627,29,1971,1971,Vocal
0.0964,0.145,0.0622,58.738,-18.431,1,5,0.749,0.162,0.375,0.0388,0,294333,31,1978,1978,Vocal
0.433,0.0175,0.326,78.976,-15.638,0,11,0.914,0,0.0667,0.0805,0,210973,34,1999,1999,Vocal
0.55,0.484,0.543,91.444,-10.283,1,9,0.166,0.000034,0.285,0.0315,0,158840,8,1961,1961,Vocal
0.372,0.0221,0.208,105.986,-19.821,1,10,0.983,0.000562,0.649,0.045,0,207760,10,1963,1963,Vocal
0.203,0.214,0.432,169.293,-14.98,1,8,0.965,0.00287,0.12,0.0315,0,125107,13,1966,1966,Vocal
0.277,0.184,0.119,102.966,-15.415,0,8,0.984,0.00522,0.127,0.0326,0,158493,13,1966,1966,Vocal
0.224,0.307,0.238,88.345,-16.123,0,7,0.976,0.0662,0.129,0.0368,0,143400,12,1966,1966,Vocal
0.51,0.589,0.584,168.35,-10.474,1,0,0.599,0.0129,0.674,0.098,0,290373,22,1967,1967,Vocal
0.4,0.0164,0.175,69.121,-21.53,0,9,0.945,0,0.15,0.0933,0,226427,21,1968,1968,Vocal
0.29,0.203,0.113,139.19,-13.81,1,9,0.935,0.0000278,0.105,0.0358,0,355600,23,1969,1969,Vocal
0.446,0.277,0.768,159.435,-12.026,1,0,0.619,0.000554,0.153,0.034,0,170147,24,1970,1970,Vocal
0.629,0.204,0.755,140.677,-18.304,0,0,0.856,0.000289,0.679,0.293,0,256840,9,1964,1964,Vocal
0.403,0.0988,0.116,116.925,-18.436,0,11,0.947,0.00000352,0.115,0.0404,0,170733,21,1966,1/1/66,Vocal
0.637,0.41,0.828,124.341,-10.757,1,5,0.648,0,0.584,0.0974,0,124933,12,1966,1966,Vocal
0.428,0.391,0.512,156.696,-11.05,1,7,0.653,0.00846,0.0897,0.0316,0,157213,21,1968,1968,Vocal
0.531,0.705,0.638,116.746,-11.103,1,1,0.0401,0.00000391,0.983,0.152,0,387213,22,1969,1969,Vocal
